year,state_name,parameter_name,arithmetic_mean_average
2020,Alabama,Nitrogen dioxide (NO2),15.342895000000002
2006,Indiana,Nitrogen dioxide (NO2),15.341581
2022,Idaho,PM10 Total 0-10um STP,15.337765000000001
1995,Louisiana,Nitrogen dioxide (NO2),15.336654527777776
2019,Georgia,PM10 Total 0-10um STP,15.329255333333334
2015,Rhode Island,PM10 Total 0-10um STP,15.326591599999999
1997,Wisconsin,Nitrogen dioxide (NO2),15.3250503
2002,Pennsylvania,PM2.5 - Local Conditions,15.324724053719002
1997,Hawaii,PM10 Total 0-10um STP,15.316535062500002
1999,Arkansas,PM2.5 - Local Conditions,15.314361500000002
2018,Oregon,PM10 Total 0-10um STP,15.312120374999997
2004,Texas,Nitrogen dioxide (NO2),15.31162796739131
2018,Michigan,Nitrogen dioxide (NO2),15.302714692307694
2005,Minnesota,Nitrogen dioxide (NO2),15.286302166666669
2019,Indiana,Nitrogen dioxide (NO2),15.278838583333332
2002,West Virginia,PM2.5 - Local Conditions,15.274587944444441
2012,Indiana,Nitrogen dioxide (NO2),15.268239124999997
2019,Pennsylvania,PM10 Total 0-10um STP,15.267140275862067
2006,Georgia,PM2.5 - Local Conditions,15.266892647058825
2012,North Dakota,PM10 Total 0-10um STP,15.262859
2016,Oregon,Nitrogen dioxide (NO2),15.255237750000001
2003,Louisiana,Nitrogen dioxide (NO2),15.238683333333331
2005,Louisiana,Nitrogen dioxide (NO2),15.228691384615383
2013,Hawaii,PM10 Total 0-10um STP,15.211796500000002
1996,Hawaii,PM10 Total 0-10um STP,15.210868999999999
2013,Massachusetts,PM10 Total 0-10um STP,15.209435777777777
1981,Tennessee,Sulfur dioxide,15.202027981012661
2019,Michigan,Nitrogen dioxide (NO2),15.201904944444443
1983,Maryland,Sulfur dioxide,15.201714500000001
2008,Virginia,Nitrogen dioxide (NO2),15.198101571428573
1999,Kentucky,PM2.5 - Local Conditions,15.197783610878663
2004,Massachusetts,Nitrogen dioxide (NO2),15.195558461538464
2001,Maryland,PM2.5 - Local Conditions,15.194153909090913
2013,South Carolina,PM10 Total 0-10um STP,15.189962499999998
2004,New Hampshire,PM10 Total 0-10um STP,15.189423
2019,Ohio,Nitrogen dioxide (NO2),15.188727625000002
2013,Arkansas,Nitrogen dioxide (NO2),15.187223750000001
2019,South Dakota,PM10 Total 0-10um STP,15.187070300000002
2006,Texas,Nitrogen dioxide (NO2),15.182745670212766
2007,Indiana,Nitrogen dioxide (NO2),15.178546999999998
2016,Montana,PM10 Total 0-10um STP,15.177678456140349
2009,Rhode Island,PM10 Total 0-10um STP,15.176124199999999
2004,Vermont,PM10 Total 0-10um STP,15.176097500000001
2019,Alaska,PM10 Total 0-10um STP,15.172378833333333
2022,Pennsylvania,PM10 Total 0-10um STP,15.171261399999999
2022,Missouri,Nitrogen dioxide (NO2),15.170561583333333
1988,Maryland,Sulfur dioxide,15.167250150000001
2010,Maine,PM10 Total 0-10um STP,15.165076800000003
1990,New Mexico,Nitrogen dioxide (NO2),15.153361499999999
2013,North Carolina,PM10 Total 0-10um STP,15.151358500000002
1982,New Jersey,Sulfur dioxide,15.150427187499997
2002,Oklahoma,Nitrogen dioxide (NO2),15.14635072222222
1999,North Carolina,PM2.5 - Local Conditions,15.144093309523807
2008,Indiana,Nitrogen dioxide (NO2),15.1408153
2003,Georgia,PM2.5 - Local Conditions,15.140495393939394
2017,Wyoming,PM10 Total 0-10um STP,15.140493705882355
2001,Kentucky,PM2.5 - Local Conditions,15.139996138686133
2020,Connecticut,Nitrogen dioxide (NO2),15.138307375
2020,District Of Columbia,PM10 Total 0-10um STP,15.135009
1986,Montana,Sulfur dioxide,15.132848180555563
2010,Hawaii,PM10 Total 0-10um STP,15.132068666666669
2022,Texas,Nitrogen dioxide (NO2),15.127138802083335
2018,Delaware,Nitrogen dioxide (NO2),15.122276500000002
2003,Washington,Nitrogen dioxide (NO2),15.1149275
2010,Wyoming,PM10 Total 0-10um STP,15.114903076923071
2009,Oregon,PM10 Total 0-10um STP,15.113186199999998
2000,Pennsylvania,PM2.5 - Local Conditions,15.107362787234043
1983,District Of Columbia,Sulfur dioxide,15.106599125000002
2009,Oregon,Nitrogen dioxide (NO2),15.1052915
2008,Vermont,Nitrogen dioxide (NO2),15.104993999999998
1997,Washington,Nitrogen dioxide (NO2),15.100249299999998
1991,Indiana,Sulfur dioxide,15.099217970149256
2005,Georgia,PM2.5 - Local Conditions,15.097444827586198
2019,New Jersey,PM10 Total 0-10um STP,15.0973075
1985,Illinois,Sulfur dioxide,15.089437831081096
2013,Maine,PM10 Total 0-10um STP,15.086875666666668
2005,Kentucky,PM2.5 - Local Conditions,15.074020299145307
1996,West Virginia,Sulfur dioxide,15.073066467391303
2001,Tennessee,PM2.5 - Local Conditions,15.072798333333333
1998,Wyoming,PM10 Total 0-10um STP,15.07139116129032
1985,Delaware,Sulfur dioxide,15.06905190625
1980,Colorado,Sulfur dioxide,15.068644124999997
2020,Kentucky,PM10 Total 0-10um STP,15.068457727272726
1983,Virgin Islands,Sulfur dioxide,15.065858750000002
2006,New Hampshire,PM10 Total 0-10um STP,15.064036666666667
2005,District Of Columbia,PM2.5 - Local Conditions,15.063823000000005
2016,Michigan,Nitrogen dioxide (NO2),15.060966124999997
1987,Delaware,Sulfur dioxide,15.05326115625
2016,South Carolina,PM10 Total 0-10um STP,15.0479915
1998,Wisconsin,Nitrogen dioxide (NO2),15.0474386
2011,Connecticut,PM10 Total 0-10um STP,15.043565625
2013,Connecticut,Nitrogen dioxide (NO2),15.043137599999996
2001,Rhode Island,Nitrogen dioxide (NO2),15.041502833333334
2011,Ohio,Nitrogen dioxide (NO2),15.041178000000002
2006,Hawaii,PM10 Total 0-10um STP,15.030943458333331
2012,Michigan,Nitrogen dioxide (NO2),15.0303387
1992,Alabama,Nitrogen dioxide (NO2),15.02773125
2015,California,Nitrogen dioxide (NO2),15.01620835454546
2003,West Virginia,Sulfur dioxide,15.014038056179778
1984,Arkansas,Nitrogen dioxide (NO2),15.012889
1984,Virgin Islands,Sulfur dioxide,15.00974025
2010,Ohio,Nitrogen dioxide (NO2),15.006213875
2004,Georgia,PM2.5 - Local Conditions,15.002651099999992
2011,Wyoming,PM10 Total 0-10um STP,14.9990435
1983,New Jersey,Sulfur dioxide,14.998266598214284
2017,Oregon,Nitrogen dioxide (NO2),14.994869999999999
2009,Indiana,Nitrogen dioxide (NO2),14.966775666666667
1990,Minnesota,Nitrogen dioxide (NO2),14.963567333333332
2014,Massachusetts,Nitrogen dioxide (NO2),14.956834958333333
1994,Delaware,Sulfur dioxide,14.955816187500002
1981,Nebraska,Nitrogen dioxide (NO2),14.955770666666666
1993,Ohio,Sulfur dioxide,14.955692018292687
2003,West Virginia,PM2.5 - Local Conditions,14.942547000000001
2020,Wyoming,PM10 Total 0-10um STP,14.937777814285722
2005,Louisiana,PM2.5 - Local Conditions,14.934848577464797
1980,Oregon,Sulfur dioxide,14.934481250000001
1998,North Dakota,PM10 Total 0-10um STP,14.93432418181818
2013,Wyoming,PM10 Total 0-10um STP,14.926722522058826
2006,Massachusetts,Nitrogen dioxide (NO2),14.926322576923072
2009,Virginia,Nitrogen dioxide (NO2),14.919384733333338
2007,Alabama,PM2.5 - Local Conditions,14.919058230240561
1999,Pennsylvania,PM2.5 - Local Conditions,14.910459542857138
2017,Kentucky,PM10 Total 0-10um STP,14.909417750000003
2017,Missouri,Nitrogen dioxide (NO2),14.907327785714285
2013,Alaska,PM10 Total 0-10um STP,14.90115252173913
1988,Iowa,Sulfur dioxide,14.9008475
2004,West Virginia,Sulfur dioxide,14.900099415584418
2018,Georgia,PM10 Total 0-10um STP,14.898185375
1992,Utah,Sulfur dioxide,14.897231166666664
2017,Hawaii,Sulfur dioxide,14.896623694915258
2003,Ohio,PM2.5 - Local Conditions,14.887115566037739
1980,Wisconsin,Nitrogen dioxide (NO2),14.885219555555553
2002,Indiana,PM2.5 - Local Conditions,14.879952958333337
2019,Oregon,PM10 Total 0-10um STP,14.877798772727273
2022,California,Nitrogen dioxide (NO2),14.875492321428572
2004,New Mexico,Nitrogen dioxide (NO2),14.874818041666664
2005,Maryland,PM2.5 - Local Conditions,14.872997100000001
2003,New Mexico,Nitrogen dioxide (NO2),14.870132388888891
1986,Alaska,Sulfur dioxide,14.86590575
2020,New Jersey,PM10 Total 0-10um STP,14.857230499999998
1980,Florida,Nitrogen dioxide (NO2),14.855214166666668
2020,Arkansas,PM10 Total 0-10um STP,14.853516666666668
2021,Alabama,Nitrogen dioxide (NO2),14.844642
1981,Alaska,Nitrogen dioxide (NO2),14.843450999999998
2004,Alaska,PM2.5 - Local Conditions,14.842738519999994
2007,Rhode Island,PM10 Total 0-10um STP,14.833988
2014,Maine,PM10 Total 0-10um STP,14.831381222222221
2011,North Carolina,Nitrogen dioxide (NO2),14.826363
1980,New Jersey,Sulfur dioxide,14.81741875781251
1985,Michigan,Nitrogen dioxide (NO2),14.810083700000002
2015,Rhode Island,Nitrogen dioxide (NO2),14.802528625000004
2011,Tennessee,Nitrogen dioxide (NO2),14.796246625
2012,North Carolina,PM10 Total 0-10um STP,14.795233812500001
2018,Indiana,Nitrogen dioxide (NO2),14.794489333333331
2003,Florida,Nitrogen dioxide (NO2),14.793230892857141
2005,Alabama,PM2.5 - Local Conditions,14.792557512820514
1999,South Carolina,PM2.5 - Local Conditions,14.791494999999996
2001,Alabama,PM2.5 - Local Conditions,14.784264882352936
2000,Vermont,PM10 Total 0-10um STP,14.7790905
2000,New Jersey,PM2.5 - Local Conditions,14.773901857142864
2002,Louisiana,Nitrogen dioxide (NO2),14.772340625000002
2014,Connecticut,Nitrogen dioxide (NO2),14.7609167
2007,New Mexico,Nitrogen dioxide (NO2),14.760272416666664
1998,Alabama,Nitrogen dioxide (NO2),14.754264500000001
2000,Delaware,PM2.5 - Local Conditions,14.753898888888889
2018,Missouri,Nitrogen dioxide (NO2),14.7528615
2003,Indiana,PM2.5 - Local Conditions,14.749978836879421
2005,Oklahoma,Nitrogen dioxide (NO2),14.74809733333333
2006,Minnesota,Nitrogen dioxide (NO2),14.742345166666665
2002,Illinois,PM2.5 - Local Conditions,14.734170027522936
1999,Mississippi,PM10 Total 0-10um STP,14.728238111111111
2007,Kentucky,Nitrogen dioxide (NO2),14.724682150000005
2021,Maryland,Nitrogen dioxide (NO2),14.719141416666668
2000,Arkansas,PM2.5 - Local Conditions,14.7143299
2015,West Virginia,PM10 Total 0-10um STP,14.711882375000002
2000,South Carolina,PM2.5 - Local Conditions,14.708747507575762
2007,Oregon,Nitrogen dioxide (NO2),14.706729750000001
1982,Connecticut,Sulfur dioxide,14.705232861111115
1988,Massachusetts,Sulfur dioxide,14.696664756944454
1992,Ohio,Sulfur dioxide,14.676086569767431
2004,District Of Columbia,PM2.5 - Local Conditions,14.675729249999998
2006,Iowa,Nitrogen dioxide (NO2),14.674910500000001
1994,District Of Columbia,Sulfur dioxide,14.667331583333334
2011,Idaho,Nitrogen dioxide (NO2),14.667243500000001
2019,Kentucky,PM10 Total 0-10um STP,14.66371925
2020,Delaware,Nitrogen dioxide (NO2),14.659740000000001
2010,Maryland,PM10 Total 0-10um STP,14.658314399999998
2013,Massachusetts,Nitrogen dioxide (NO2),14.657302541666665
2001,New Mexico,Nitrogen dioxide (NO2),14.649575899999999
2015,Massachusetts,Nitrogen dioxide (NO2),14.648019849999999
1987,Kansas,Sulfur dioxide,14.647095375000003
2003,Pennsylvania,PM2.5 - Local Conditions,14.643236166666673
2015,Maryland,PM10 Total 0-10um STP,14.6380426
1986,Illinois,Sulfur dioxide,14.637388054054052
2014,Oregon,Nitrogen dioxide (NO2),14.632983
1989,Maryland,Sulfur dioxide,14.6194808
2015,Hawaii,Sulfur dioxide,14.619110200000016
2007,Georgia,PM2.5 - Local Conditions,14.61367691967871
1983,Illinois,Sulfur dioxide,14.612690118055557
2007,Texas,Nitrogen dioxide (NO2),14.611956308510642
2002,Maryland,PM2.5 - Local Conditions,14.604936011299431
1985,Georgia,Sulfur dioxide,14.601762
2011,Maine,PM10 Total 0-10um STP,14.600669200000002
2021,Oregon,PM10 Total 0-10um STP,14.598153199999999
2007,Pennsylvania,PM2.5 - Local Conditions,14.597376822222213
2009,Arkansas,Nitrogen dioxide (NO2),14.59514425
2000,New Mexico,Nitrogen dioxide (NO2),14.589950299999998
2009,Massachusetts,Nitrogen dioxide (NO2),14.586454958333331
2008,Missouri,Nitrogen dioxide (NO2),14.584576277777776
2007,Ohio,PM2.5 - Local Conditions,14.579090636363631
2000,Virginia,PM2.5 - Local Conditions,14.576364950000004
2019,Montana,PM10 Total 0-10um STP,14.572445651515151
1987,Kentucky,Sulfur dioxide,14.547710135416668
2000,Oklahoma,Nitrogen dioxide (NO2),14.5473245
1988,Illinois,Sulfur dioxide,14.546416225000003
2004,Hawaii,PM10 Total 0-10um STP,14.546087444444446
2005,West Virginia,Sulfur dioxide,14.541578630136982
2017,Indiana,Nitrogen dioxide (NO2),14.5413377
1996,New Mexico,Nitrogen dioxide (NO2),14.541105857142856
1985,Arkansas,Nitrogen dioxide (NO2),14.539083999999999
2017,Michigan,Nitrogen dioxide (NO2),14.538950375
2014,Indiana,Nitrogen dioxide (NO2),14.5183249375
2002,West Virginia,Sulfur dioxide,14.517327588888886
2002,Kentucky,PM2.5 - Local Conditions,14.512766919999997
2014,Michigan,Nitrogen dioxide (NO2),14.509897700000003
2021,Michigan,Nitrogen dioxide (NO2),14.506638166666665
1985,New Mexico,Nitrogen dioxide (NO2),14.501953
2002,New Hampshire,PM10 Total 0-10um STP,14.487281181818183
1990,District Of Columbia,Sulfur dioxide,14.486103100000001
1984,New Mexico,Nitrogen dioxide (NO2),14.484387500000002
2019,West Virginia,PM10 Total 0-10um STP,14.482673
2021,Connecticut,PM10 Total 0-10um STP,14.475680350000001
1987,Massachusetts,Sulfur dioxide,14.475167506944439
2011,Alaska,PM10 Total 0-10um STP,14.473937
2020,Pennsylvania,PM10 Total 0-10um STP,14.473388548387094
1992,New Mexico,Nitrogen dioxide (NO2),14.472180124999998
2000,New Hampshire,Nitrogen dioxide (NO2),14.459649499999998
2004,Louisiana,Nitrogen dioxide (NO2),14.456138541666665
2015,Georgia,Nitrogen dioxide (NO2),14.453759099999997
2014,Tennessee,Nitrogen dioxide (NO2),14.443531300000002
2000,Mississippi,PM2.5 - Local Conditions,14.44209735294117
2020,Wisconsin,PM10 Total 0-10um STP,14.441025944444446
2011,North Carolina,PM10 Total 0-10um STP,14.436317
1993,North Dakota,PM10 Total 0-10um STP,14.433474
1991,Michigan,Nitrogen dioxide (NO2),14.432655423076922
1983,New Mexico,Sulfur dioxide,14.426749833333334
1980,Iowa,Nitrogen dioxide (NO2),14.424923625000002
1984,Washington,Sulfur dioxide,14.42371889285714
2020,District Of Columbia,Nitrogen dioxide (NO2),14.422388000000002
2005,Tennessee,PM2.5 - Local Conditions,14.421954256410263
1987,Maryland,Sulfur dioxide,14.41575621875
2021,Ohio,Nitrogen dioxide (NO2),14.410705
1984,Massachusetts,Sulfur dioxide,14.405828790000003
1995,North Dakota,PM10 Total 0-10um STP,14.403536642857143
1980,Washington,Sulfur dioxide,14.402308979166671
2022,Utah,Nitrogen dioxide (NO2),14.396700979999993
2002,California,PM2.5 - Local Conditions,14.396673556521737
1999,New Mexico,Nitrogen dioxide (NO2),14.392187300000002
2005,Arkansas,PM2.5 - Local Conditions,14.387793473684219
2006,Louisiana,Nitrogen dioxide (NO2),14.386055916666665
2012,Wisconsin,PM10 Total 0-10um STP,14.385672772727277
2015,North Dakota,PM10 Total 0-10um STP,14.381678727272725
2007,Tennessee,Nitrogen dioxide (NO2),14.380449166666667
2002,Vermont,PM10 Total 0-10um STP,14.379884666666667
2017,California,Nitrogen dioxide (NO2),14.377929311320761
2015,Wyoming,PM10 Total 0-10um STP,14.376967917721519
1998,Oklahoma,Nitrogen dioxide (NO2),14.368608583333334
2001,Alabama,Nitrogen dioxide (NO2),14.3654455
2020,California,Nitrogen dioxide (NO2),14.362744848039204
1986,Virgin Islands,Sulfur dioxide,14.357238875
1995,Delaware,Sulfur dioxide,14.35650375
2018,Pennsylvania,PM10 Total 0-10um STP,14.351887342857149
1985,Iowa,Sulfur dioxide,14.343710027777776
2010,Virginia,Nitrogen dioxide (NO2),14.337080249999998
2007,Minnesota,Nitrogen dioxide (NO2),14.332107833333332
2014,Arkansas,Nitrogen dioxide (NO2),14.32094425
2019,Puerto Rico,Nitrogen dioxide (NO2),14.31741775
2005,Delaware,PM2.5 - Local Conditions,14.315486625000004
1983,Tennessee,Nitrogen dioxide (NO2),14.313942
2006,West Virginia,PM2.5 - Local Conditions,14.312987058823525
2020,Georgia,PM10 Total 0-10um STP,14.31201
2004,West Virginia,PM2.5 - Local Conditions,14.306250263157898
2012,North Carolina,Nitrogen dioxide (NO2),14.28743775
2014,Wyoming,PM10 Total 0-10um STP,14.286220964788733
2002,Delaware,PM2.5 - Local Conditions,14.279898641975315
2002,Rhode Island,Nitrogen dioxide (NO2),14.274978500000001
1981,Missouri,Sulfur dioxide,14.269376531250005
2005,Hawaii,Sulfur dioxide,14.264558000000001
2003,Tennessee,Nitrogen dioxide (NO2),14.262281166666666
1992,Indiana,Sulfur dioxide,14.253370214843757
1992,Minnesota,Nitrogen dioxide (NO2),14.248502749999998
1997,New Mexico,Nitrogen dioxide (NO2),14.246404222222223
2013,Michigan,Nitrogen dioxide (NO2),14.245580100000002
1987,Iowa,Sulfur dioxide,14.242626892857144
1994,North Dakota,PM10 Total 0-10um STP,14.240146230769231
2018,Maryland,Nitrogen dioxide (NO2),14.239920083333333
1980,Nebraska,Nitrogen dioxide (NO2),14.238310272727272
2016,California,Nitrogen dioxide (NO2),14.234646674311927
2002,Georgia,PM2.5 - Local Conditions,14.232484153846155
1984,Georgia,Sulfur dioxide,14.2292755
1986,Oklahoma,Sulfur dioxide,14.215457624999997
2003,Kansas,Nitrogen dioxide (NO2),14.201625750000002
2003,District Of Columbia,PM2.5 - Local Conditions,14.197679692307698
2006,Alabama,PM2.5 - Local Conditions,14.187921948717952
1987,Illinois,Sulfur dioxide,14.186669620967733
1985,New Jersey,Sulfur dioxide,14.183593075000001
1988,New Jersey,Sulfur dioxide,14.180811656250002
2004,Oregon,Nitrogen dioxide (NO2),14.1757765
1991,District Of Columbia,Sulfur dioxide,14.1720979
2003,Illinois,PM2.5 - Local Conditions,14.169413000000002
1980,New Mexico,Nitrogen dioxide (NO2),14.1687095
1986,Tennessee,Sulfur dioxide,14.166944299999995
2020,Oregon,PM2.5 - Local Conditions,14.166213093959731
1988,Connecticut,Sulfur dioxide,14.160765930555559
1981,Washington,Sulfur dioxide,14.156923020833334
1999,Virginia,PM2.5 - Local Conditions,14.15546975
2018,Wisconsin,PM10 Total 0-10um STP,14.146352523809522
1999,Indiana,PM2.5 - Local Conditions,14.145387272727268
1996,North Dakota,PM10 Total 0-10um STP,14.143261625
1999,New Jersey,PM2.5 - Local Conditions,14.13712181818182
1999,Delaware,PM2.5 - Local Conditions,14.136501363636366
1994,Indiana,Sulfur dioxide,14.132560634615379
2007,Indiana,PM2.5 - Local Conditions,14.12887684999999
2018,California,Nitrogen dioxide (NO2),14.12813196788991
2007,Tennessee,PM2.5 - Local Conditions,14.11779139912281
2007,Kentucky,PM2.5 - Local Conditions,14.114064459459442
2001,Missouri,PM2.5 - Local Conditions,14.113785913043468
2003,Tennessee,PM2.5 - Local Conditions,14.106533487179496
1986,Iowa,Sulfur dioxide,14.094437944444447
2002,New Mexico,Nitrogen dioxide (NO2),14.090539666666665
2018,Hawaii,Sulfur dioxide,14.087556663793107
2004,Maryland,PM2.5 - Local Conditions,14.087038500000006
2002,Alabama,PM2.5 - Local Conditions,14.086733105263157
2017,Colorado,Nitrogen dioxide (NO2),14.0757
2021,Massachusetts,PM10 Total 0-10um STP,14.070331249999999
2003,Oklahoma,Nitrogen dioxide (NO2),14.056357166666665
2011,Massachusetts,PM10 Total 0-10um STP,14.053112299999995
1989,Oklahoma,Sulfur dioxide,14.05254790625
2010,Massachusetts,Nitrogen dioxide (NO2),14.049619625000002
2015,Pennsylvania,Nitrogen dioxide (NO2),14.041612931818181
1999,Louisiana,PM2.5 - Local Conditions,14.039848727272727
1985,Arizona,Nitrogen dioxide (NO2),14.033732222222222
2004,Florida,Nitrogen dioxide (NO2),14.021208366666665
1984,Rhode Island,Sulfur dioxide,14.017010812499997
2005,New Jersey,PM2.5 - Local Conditions,14.01689545454545
2019,Utah,PM10 Total 0-10um STP,14.016868
2004,New York,PM10 Total 0-10um STP,14.008170812500001
2008,Georgia,Nitrogen dioxide (NO2),14.002911249999999
2014,Rhode Island,Nitrogen dioxide (NO2),14.001115500000001
2003,Kentucky,PM2.5 - Local Conditions,13.999572360000005
2014,Colorado,Nitrogen dioxide (NO2),13.997872999999998
2005,Virginia,PM2.5 - Local Conditions,13.995755411764708
2018,North Carolina,PM10 Total 0-10um STP,13.985130150000002
1988,New Hampshire,Sulfur dioxide,13.977121303571431
1985,Kentucky,Sulfur dioxide,13.969008453125005
2005,Missouri,PM2.5 - Local Conditions,13.965019761904758
1987,Connecticut,Sulfur dioxide,13.964850975
2017,South Carolina,PM10 Total 0-10um STP,13.963166833333332
1994,North Carolina,Nitrogen dioxide (NO2),13.954245062500004
1981,Montana,Sulfur dioxide,13.945310823529407
1991,New York,Sulfur dioxide,13.944296787037034
2004,Idaho,Nitrogen dioxide (NO2),13.939638500000001
2001,Virginia,PM2.5 - Local Conditions,13.914870749999997
1985,Rhode Island,Sulfur dioxide,13.9145893
2013,West Virginia,PM10 Total 0-10um STP,13.914223636363637
1991,Utah,Sulfur dioxide,13.913111500000003
2011,Wisconsin,PM10 Total 0-10um STP,13.912507111111113
2018,Wyoming,PM10 Total 0-10um STP,13.912056175324679
1983,Kentucky,Sulfur dioxide,13.912030175925924
2003,Delaware,PM2.5 - Local Conditions,13.908470374999998
2014,Minnesota,Nitrogen dioxide (NO2),13.907307625
